case_id,customer_message,gold_intent,rank,similarity,historical_customer_message,historical_amazon_reply
AMZ-133,@AmazonHelp How about a card explaining a collection pt instead of leaving stuff outside? In cities doorstep items are at risk &amp; a sign you’re not home.,payment_billing,3,0.2097,@AmazonHelp My card should be OK tho?,@117492 Please confirm the information is correct on our website through the link ^QJ provided earlier. ^RR
AMZ-134,@AmazonHelp Setting up a product. Not finding what I need by trawling through endless help pages that really aren't very helpful.,product_issue,1,0.4687,@AmazonHelp Yeah they aren't here so none of that is helpful,"@329205 If it's been more than 36 hours, please reach us here: https://t.co/hApLpMlfHN, for available options. ^JM"
AMZ-134,@AmazonHelp Setting up a product. Not finding what I need by trawling through endless help pages that really aren't very helpful.,product_issue,2,0.3349,@AmazonHelp I've read your help pages. They are no help!,@804126 Sorry for the trouble! If you are unable to locate it after looking over the tips here: https://t.co/fQiDuO6r0n please give us a call so we can see what options are available for your order: https://t.co/AK3EYscdjR ^MB
AMZ-134,@AmazonHelp Setting up a product. Not finding what I need by trawling through endless help pages that really aren't very helpful.,product_issue,3,0.2862,@AmazonHelp I didn't speak with you ever before. I'm not finding it helpful now!,"@374548 We'd love to help troubleshoot in real-time, you can request for us to phone you here: https://t.co/qk2MKUgaBw ^KL"
AMZ-135,"@AmazonHelp It was the launch of OnePlus 5T. The 1st launch on 21st November. The order # 
[PHONE]",order_issue,1,0.4396,@AmazonHelp When did you launch it?,@790401 It's a fairly recent addition we're excited to offer! ^AZ
AMZ-135,"@AmazonHelp It was the launch of OnePlus 5T. The 1st launch on 21st November. The order # 
[PHONE]",order_issue,2,0.4364,@AmazonHelp I think its oneplus 5T,@120686 For OnePlus 5T we haven't made any announcement yet. Kindly stay tuned to our website for further updates. ^KH
AMZ-135,"@AmazonHelp It was the launch of OnePlus 5T. The 1st launch on 21st November. The order # 
[PHONE]",order_issue,3,0.4201,@AmazonHelp @133261 Plz do so for the upgrade of OnePlus 5 to OnePlus 5t,@256769 Please stay tuned to the website for upcoming offers on this. ^SG
AMZ-136,@AmazonHelp They have updated to delayed. I can’t count how many times this has happened recently. It’s making the cost of prime less and less appealing.,prime_membership,1,0.4578,@AmazonHelp Yesmany times and nothing happened,@371737 If you've shared your details. We'll work on it and get back to you with an update via email soon. ^NR
AMZ-136,@AmazonHelp They have updated to delayed. I can’t count how many times this has happened recently. It’s making the cost of prime less and less appealing.,prime_membership,2,0.398,@AmazonHelp What's the cost of prime for 2018?,@268695 The Prime membership will cost Rs. 999 per year. ^AP
AMZ-136,@AmazonHelp They have updated to delayed. I can’t count how many times this has happened recently. It’s making the cost of prime less and less appealing.,prime_membership,3,0.3709,@AmazonHelp Will keep you updated,"@350896 Thanks, please get in touch anytime! ^TS"
AMZ-137,@AmazonHelp Not yet. Still waiting for a rescheduled delivery date.,delivery_issue,1,0.4852,@AmazonHelp waiting,@294093 Appreciate your patience. We will get in touch with you once we have an update. ^GU
AMZ-137,@AmazonHelp Not yet. Still waiting for a rescheduled delivery date.,delivery_issue,2,0.4852,@AmazonHelp Still waiting !!,"@293628 As you have already shared your details, our team will surely get back to you with an update soon. Request you to wait. ^NK"
AMZ-137,@AmazonHelp Not yet. Still waiting for a rescheduled delivery date.,delivery_issue,3,0.4852,@AmazonHelp What are you waiting for?,"@486089 If you have shared your details, you should have received a correspondence here: https://t.co/8DAc10S7ww please check.^GU"
AMZ-138,@AmazonHelp i think you have not seen my old tweets....i have done this earlier also get mail from ur sociol escalation team ....but nothing happened.....they advised me to do use other payment method rather than solving my issue with cod,payment_billing,1,0.2793,@AmazonHelp But you are not solving my issue,@380972 I'm afraid we'll not be able to reinstate the order. You may place a new order with the updated price. ^SG
AMZ-138,@AmazonHelp i think you have not seen my old tweets....i have done this earlier also get mail from ur sociol escalation team ....but nothing happened.....they advised me to do use other payment method rather than solving my issue with cod,payment_billing,2,0.2763,@AmazonHelp Tq for solving my issue 😊,@328638 You're welcome! Do keep us posted for further concerns. ^HD
AMZ-138,@AmazonHelp i think you have not seen my old tweets....i have done this earlier also get mail from ur sociol escalation team ....but nothing happened.....they advised me to do use other payment method rather than solving my issue with cod,payment_billing,3,0.2592,"@AmazonHelp please check my old 
tweets .or tell me the procedure to do so !!",@158236 I'm sorry for the inconvenience you've faced so far. Please revert to our email for proceedings and updates. ^HA
AMZ-139,@AmazonHelp What is the status of my order? No words to describe your services #amazon #pathetic after sales.,order_issue,1,0.3842,@AmazonHelp You guys have pathetic after sales customer support,"@508190 Apologies for any trouble. Could you elaborate the issue, so that we can assist you accordingly? ^MO"
AMZ-139,@AmazonHelp What is the status of my order? No words to describe your services #amazon #pathetic after sales.,order_issue,2,0.3664,@AmazonHelp What is the status on this?,@134321 We've emailed a correspondence to you. Kindly check it here: https://t.co/sC1mf2vwg9 and reply to it for further assistance. ^SF
AMZ-139,@AmazonHelp What is the status of my order? No words to describe your services #amazon #pathetic after sales.,order_issue,3,0.3664,@AmazonHelp what is the status?,@274981 We cannot access your account over Twitter. Could you please confirm if you've reported the issue to our support team via the link provided above? ^MO
AMZ-140,"@AmazonHelp What about other prime members like me
Though I'm not having echo devices.",prime_membership,1,0.4056,"@AmazonHelp For prime members it is a big big let down. It is better not to get carried away by prime member deals.. folks not being prime members r better
Sad indeed","@417433 I understand you're upset, Aditya. I'll ensure to forward your feedback to the concerned team internally. ^NK"
AMZ-140,"@AmazonHelp What about other prime members like me
Though I'm not having echo devices.",prime_membership,2,0.4053,"@AmazonHelp What does ^KA means? And would you be launching it for prime members who doesn't have Echo devices and can listen on their iPhone device,hope you will :) , anyways thanks for replying so quickly , that's what so special about Amazon","@144975 That is our Twitter signature. Also, we've no more news to share on Amazon Music just now, if and when available, you'll be able to see it on our website. ^MP"
AMZ-140,"@AmazonHelp What about other prime members like me
Though I'm not having echo devices.",prime_membership,3,0.3916,@AmazonHelp Any exchange program on echo devices?,@557738 We currently do not have any exchange offer on the Echo devices as these gadgets have just been launched. ^VM
AMZ-141,@AmazonHelp Lol that's not my real name. But basically yeah they won't just leave it at my front door. Tomorrow's the final attempt.,other,1,0.3452,@AmazonHelp Lol...no not yet. I think they are sulking!,"@801892 As long as they don't start singing Chumbawamba, all will be good in the world. 😂😂 ^AN"
AMZ-141,@AmazonHelp Lol that's not my real name. But basically yeah they won't just leave it at my front door. Tomorrow's the final attempt.,other,2,0.3264,"@AmazonHelp U did nothing, u won't do anything. U r just cheaters n harassers. That's all u can do","@313517 I understand your concern, Arif. We'll get in touch with you soon. Appreciate your understanding. ^HD"
AMZ-141,@AmazonHelp Lol that's not my real name. But basically yeah they won't just leave it at my front door. Tomorrow's the final attempt.,other,3,0.3251,@AmazonHelp Lol what a joke. It was never delivered. Lol,"@779459 We'd like to look further into this with you, Matthew. Please reach out to us here: https://t.co/hApLpMlfHN. ^WJ"
AMZ-142,@AmazonHelp But this time @115850 is low balling on #OnePlus5T exchange offer. For #onplus5 I used to get extra ₹2k off on exchange,other,1,0.4774,@AmazonHelp I want to exchange my old tv with new one but unable to make place the order with exchange offer.. And exchange offer is the on the tv,"@810412 I understand your concern regarding the exchange offer. As informed earlier, kindly fill in your details in the link provided to you earlier. ^SC"
AMZ-142,@AmazonHelp But this time @115850 is low balling on #OnePlus5T exchange offer. For #onplus5 I used to get extra ₹2k off on exchange,other,2,0.3848,@AmazonHelp @115850  Is it possible to avail the exchange offer in third party location like Domino's &amp; all,"@529487 I'm sorry, I wasn't able to comprehend your concern related to exchange offers. Could you elaborate on that? ^JC"
AMZ-142,@AmazonHelp But this time @115850 is low balling on #OnePlus5T exchange offer. For #onplus5 I used to get extra ₹2k off on exchange,other,3,0.3736,"@AmazonHelp There was a extra 3 thousand off on phone exchange offer! Last time for the one plus 5 
Can we expect it for the 5T as well?",@150316 Only the available promotions on the order page will be considered eligible for the product. ^MJ
AMZ-143,@AmazonHelp I would like to know what action taken from your side regarding my issue apart from regret emails??,other,1,0.3913,@AmazonHelp Ok. But i would like to know how they react on this and there decisions regarding this issue. So how can you manage this?,@165812 I'm afraid we'll not be able to share the outcome. We'll have this reviewed internally for improvements. ^YP
AMZ-143,@AmazonHelp I would like to know what action taken from your side regarding my issue apart from regret emails??,other,2,0.348,"@AmazonHelp no action has been taken so far regarding the same.
@115821","@504542 Please find an email correspondence from our team here: https://t.co/DTSNmGldJf and revert, we'll be glad to help you. ^SI"
AMZ-143,@AmazonHelp I would like to know what action taken from your side regarding my issue apart from regret emails??,other,3,0.3269,@AmazonHelp No action taken yet.,"@361238 I understand your concern, Nitin. Please revert to the correspondence you've received from us. I'll get back to you. ^HD"
AMZ-144,@AmazonHelp It was a gift so I didn't order it myself. Is there another way? Registration date?,order_issue,1,0.4826,@AmazonHelp This was a gift,@289927 I'm sorry for the incorrect link. Please contact us with this link to explore options: https://t.co/hApLpMlfHN ^JF
AMZ-144,@AmazonHelp It was a gift so I didn't order it myself. Is there another way? Registration date?,order_issue,2,0.3143,"@AmazonHelp It was a gift, she absolutely loves it!",@688589 Glad to hear that she loves it! ^PJ
AMZ-144,@AmazonHelp It was a gift so I didn't order it myself. Is there another way? Registration date?,order_issue,3,0.3032,@AmazonHelp So how can o get a gift card for someone in Europe?,"@193235 Which website would they need it for? Amazon.fr, Amazon.de., https://t.co/ykTUEmdsQA? ^GR"
AMZ-145,"@AmazonHelp The message that followed said that I would be refunded in the next 3-5 buisness days, so I will get a refund?",refund_return,1,0.4928,@AmazonHelp They just said it should be refunded,"@579937 Hi, you will receive an email confirming the refund. The 5-7 working day wait would be the time it takes for your bank to process the refund. ^PJ"
